b_Intercept,bs_sage_centered_1,sds_sage_centered_1,sigma,Intercept,s_sage_centered_1.1.,s_sage_centered_1.2.,lp__,zs_1_1.1.,zs_1_1.2.
-0.301493,-8.10254,3.50536,0.387227,-0.301493,6.75377,-0.604322,-110.894,1.9267,-0.172399
-0.320903,-8.49187,12.1719,0.381426,-0.320903,6.83875,-0.748033,-111.296,0.561846,-0.0614556
-0.309476,-8.27519,4.16453,0.381358,-0.309476,6.74483,-0.644009,-110.121,1.61959,-0.154641
-0.295678,-7.98731,4.50399,0.379898,-0.295678,6.49608,-0.693503,-111.358,1.44229,-0.153975
-0.320986,-7.2582,5.69657,0.380187,-0.320986,6.03882,-0.0717419,-113.63,1.06008,-0.0125939
-0.338425,-8.41681,6.41407,0.389881,-0.338425,6.81198,-0.910388,-111.666,1.06204,-0.141936
-0.341,-8.7878,5.31055,0.389596,-0.341,7.16756,-0.513827,-113.122,1.34968,-0.0967559
-0.284154,-7.93127,4.50736,0.371878,-0.284154,6.51761,-0.344044,-114.749,1.44599,-0.0763295
-0.338183,-7.56486,3.6073,0.376602,-0.338183,6.57027,-0.24556,-113.831,1.82138,-0.0680729
-0.331551,-8.46264,4.45275,0.383946,-0.331551,6.78399,-0.808987,-111.136,1.52355,-0.181682
-0.317229,-8.76593,6.68663,0.372888,-0.317229,7.07775,-0.823287,-110.425,1.05849,-0.123124
-0.325083,-8.16223,4.23016,0.385371,-0.325083,6.73096,-0.578867,-109.952,1.59119,-0.136843
-0.323298,-8.19758,4.48376,0.379725,-0.323298,6.85165,-0.562319,-109.866,1.5281,-0.125412
-0.340155,-8.65432,8.76573,0.389665,-0.340155,7.23639,-0.705661,-111.854,0.825531,-0.0805023
-0.296694,-8.81067,7.55998,0.381328,-0.296694,7.33969,-0.671198,-110.955,0.970861,-0.088783
-0.299911,-9.08356,9.33304,0.384958,-0.299911,7.48815,-0.704797,-111.171,0.802327,-0.0755163
-0.332916,-7.8125,6.02096,0.384351,-0.332916,6.52101,-0.459232,-110.535,1.08305,-0.0762723
-0.32151,-9.36373,9.0082,0.390878,-0.32151,7.70279,-1.04307,-111.676,0.855086,-0.115791
-0.294051,-8.1269,5.05397,0.367693,-0.294051,6.82722,-0.615271,-112.53,1.35086,-0.12174
-0.284876,-8.75933,6.3531,0.372277,-0.284876,7.34943,-0.854367,-114.512,1.15683,-0.13448
-0.325309,-8.42832,5.76759,0.393396,-0.325309,6.87066,-0.445729,-112.15,1.19125,-0.0772817
-0.306464,-8.98846,8.19835,0.382838,-0.306464,7.58328,-0.854941,-112.618,0.924975,-0.104282
-0.294759,-9.255,5.82321,0.378851,-0.294759,7.5474,-0.899164,-111.226,1.29609,-0.15441
-0.321379,-7.88302,9.30847,0.374379,-0.321379,6.57318,-0.452792,-110.749,0.70615,-0.048643
-0.307978,-8.81801,5.52351,0.400309,-0.307978,7.19804,-0.710665,-111.331,1.30316,-0.128662
-0.288108,-7.95315,8.12463,0.397583,-0.288108,6.58526,-0.398229,-113.361,0.810531,-0.049015
-0.311609,-8.49963,7.33827,0.372011,-0.311609,7.04977,-0.415952,-111.545,0.960686,-0.0566825
-0.324477,-8.24849,3.1094,0.389293,-0.324477,7.01253,-0.595961,-112.41,2.25527,-0.191664
-0.31638,-9.12415,5.45744,0.385312,-0.31638,7.55735,-0.908895,-110.522,1.38478,-0.166542
-0.320476,-7.79195,9.61501,0.381066,-0.320476,6.36256,-0.455341,-111.497,0.661732,-0.0473573
-0.292271,-7.22889,2.63126,0.412044,-0.292271,6.408,-0.27515,-120.846,2.43533,-0.10457
-0.292061,-7.3368,2.4292,0.41202,-0.292061,5.90052,-0.25901,-121.142,2.429,-0.106624
-0.290448,-7.34345,2.5411,0.414353,-0.290448,6.527,-0.264499,-122.121,2.56857,-0.104088
-0.306287,-8.40837,3.29139,0.389167,-0.306287,7.23626,-0.723273,-115.425,2.19854,-0.219747
-0.305812,-8.31844,2.81939,0.39012,-0.305812,6.58735,-0.598693,-115.342,2.33644,-0.212348
-0.30944,-8.29948,3.00599,0.391371,-0.30944,6.82326,-0.617886,-111.257,2.26989,-0.205552
-0.310851,-8.65549,3.29789,0.398098,-0.310851,7.29154,-0.774638,-113.233,2.21097,-0.234889
-0.309422,-8.18729,2.65353,0.383829,-0.309422,6.85196,-0.754015,-112.773,2.5822,-0.284155
-0.317724,-8.41441,3.06685,0.389517,-0.317724,6.66413,-0.873999,-112.85,2.17296,-0.284983
-0.312019,-7.58015,2.67144,0.390422,-0.312019,6.51985,-0.399513,-113.391,2.44058,-0.14955
-0.34532,-9.7088,5.2849,0.400026,-0.34532,7.87585,-1.36637,-116.497,1.49026,-0.258543
-0.32062,-8.35138,3.5527,0.38384,-0.32062,7.0292,-0.553322,-110.636,1.97855,-0.155747
-0.324629,-8.45911,3.21851,0.374827,-0.324629,6.90501,-0.842204,-111.257,2.1454,-0.261675
-0.301731,-8.91917,4.26191,0.400785,-0.301731,7.42949,-0.632407,-112.389,1.74323,-0.148386
-0.307282,-8.19141,3.30837,0.405336,-0.307282,6.84535,-0.578661,-112.956,2.0691,-0.174908
-0.306348,-8.10025,2.58479,0.408583,-0.306348,6.90471,-0.267172,-116.317,2.67128,-0.103363
-0.307877,-7.56824,2.30941,0.392137,-0.307877,6.36158,-0.505153,-113.591,2.75463,-0.218737
-0.308457,-7.7097,2.36262,0.391099,-0.308457,6.56245,-0.497393,-113.885,2.77762,-0.210526
-0.302018,-7.52547,1.991,0.391058,-0.302018,6.43798,-0.432943,-115.986,3.23353,-0.21745
-0.329064,-9.17455,14.8179,0.378833,-0.329064,7.41707,-0.855293,-112.052,0.500547,-0.0577201
-0.329064,-9.17455,14.8179,0.378833,-0.329064,7.41707,-0.855293,-112.052,0.500547,-0.0577201
-0.30666,-7.97508,3.82309,0.388485,-0.30666,6.60835,-0.615944,-110.458,1.72853,-0.161111
-0.307091,-7.84993,4.23012,0.384821,-0.307091,6.35528,-0.787136,-111.394,1.50239,-0.186079
-0.304588,-7.8898,4.10442,0.383997,-0.304588,6.41533,-0.765626,-111.197,1.56303,-0.186537
-0.320086,-7.98689,3.13766,0.385997,-0.320086,6.74518,-0.418068,-111.127,2.14975,-0.133242
-0.294552,-7.9001,3.26681,0.384032,-0.294552,6.47944,-0.53203,-111.987,1.98342,-0.162859
-0.301497,-8.50854,4.82774,0.384114,-0.301497,7.13777,-0.663167,-110.597,1.47849,-0.137366
-0.329978,-8.94721,9.49138,0.385076,-0.329978,7.48435,-0.790944,-111.471,0.788542,-0.083333
-0.349169,-8.02482,4.16274,0.373959,-0.349169,6.56593,-0.541939,-113.398,1.57731,-0.130188
-0.297261,-8.64188,5.8038,0.374038,-0.297261,6.96894,-0.972182,-111.619,1.20075,-0.167508
-0.28423,-8.34256,5.38649,0.376563,-0.28423,6.9427,-0.402754,-113.219,1.28891,-0.0747712
-0.284967,-8.22963,4.3484,0.375117,-0.284967,6.68621,-0.827492,-113.095,1.53763,-0.190298
-0.308234,-8.49573,3.95685,0.394224,-0.308234,7.10105,-0.566516,-110.886,1.79462,-0.143173
-0.32549,-8.09275,9.83437,0.372917,-0.32549,6.62911,-0.586988,-111.104,0.674075,-0.0596875
-0.336322,-8.64418,10.0266,0.375582,-0.336322,7.21269,-0.520641,-111.919,0.719354,-0.0519259
-0.332951,-8.60962,9.81653,0.378016,-0.332951,7.0052,-0.865692,-111.051,0.713612,-0.0881872
-0.281747,-8.37254,6.27423,0.369174,-0.281747,6.88698,-0.647509,-113.523,1.09766,-0.103201
-0.30973,-8.72602,6.84426,0.389434,-0.30973,7.13865,-0.634788,-110.31,1.04301,-0.0927474
-0.314458,-7.58958,2.59529,0.376187,-0.314458,6.14475,-0.503666,-113.471,2.36765,-0.194069
-0.288774,-7.30669,2.33844,0.379712,-0.288774,6.18297,-0.294799,-115.094,2.64406,-0.126066
-0.316293,-8.296,2.9024,0.373979,-0.316293,6.90558,-0.532839,-111.443,2.37926,-0.183586
-0.314094,-7.978,2.99502,0.38248,-0.314094,6.45715,-0.870425,-112.326,2.15596,-0.290624
-0.317626,-8.6551,3.10141,0.362602,-0.317626,7.22904,-0.489302,-113.852,2.33089,-0.157768
-0.317096,-8.59265,3.16731,0.365315,-0.317096,7.24389,-0.55065,-113.139,2.28708,-0.173854
-0.316905,-8.58718,3.18388,0.365162,-0.316905,7.32327,-0.551009,-114.346,2.30011,-0.173062
-0.316518,-7.79128,3.36093,0.368088,-0.316518,6.33741,-0.6972,-112.466,1.88561,-0.207443
-0.336702,-8.85303,5.87049,0.367898,-0.336702,7.41104,-0.590424,-112.572,1.26242,-0.100575
-0.337804,-7.80368,4.02182,0.366664,-0.337804,6.46568,-0.518549,-112.688,1.60765,-0.128934
-0.327632,-9.56395,3.87695,0.393343,-0.327632,7.74905,-1.06751,-112.105,1.99875,-0.275348
-0.305596,-7.93813,3.31416,0.371808,-0.305596,6.65488,-0.347772,-111.926,2.00801,-0.104935
-0.305283,-8.34244,4.05746,0.370279,-0.305283,6.89095,-0.872113,-112.012,1.69834,-0.21494
-0.321163,-8.6124,4.6871,0.391417,-0.321163,7.08582,-0.448287,-111.562,1.51177,-0.0956426
-0.318083,-8.27103,2.66356,0.395679,-0.318083,6.64448,-0.883028,-113.259,2.49458,-0.331521
-0.308462,-7.88033,2.9614,0.390075,-0.308462,6.65858,-0.231676,-112.574,2.24845,-0.0782317
-0.309385,-7.59546,3.09149,0.388759,-0.309385,6.56198,-0.441937,-113.389,2.1226,-0.142953
-0.311555,-7.72718,3.09847,0.390676,-0.311555,6.22811,-0.429778,-113.56,2.01006,-0.138706
-0.307847,-9.13179,3.76683,0.399499,-0.307847,7.092,-1.00594,-115.904,1.88275,-0.267053
-0.297408,-8.08609,5.82583,0.381706,-0.297408,6.30158,-0.74781,-115.664,1.08166,-0.128361
-0.290359,-8.42668,5.42792,0.391128,-0.290359,7.11657,-0.506935,-112.092,1.31111,-0.093394
-0.304714,-7.59703,3.54391,0.388172,-0.304714,6.40465,-0.15616,-112.447,1.80723,-0.0440642
-0.327834,-9.73539,3.4035,0.379213,-0.327834,7.91279,-1.0324,-112.64,2.32489,-0.303334
-0.307907,-8.65243,6.76835,0.377471,-0.307907,7.13368,-0.717716,-109.774,1.05398,-0.10604
-0.336056,-8.74912,9.47051,0.375458,-0.336056,7.3821,-0.740936,-112.797,0.779483,-0.0782361
-0.301557,-8.70149,6.43158,0.369205,-0.301557,6.94336,-0.798042,-112.589,1.07957,-0.124082
-0.300391,-8.42975,4.82585,0.36963,-0.300391,6.91505,-0.254215,-115.93,1.43292,-0.0526779
-0.300329,-8.41562,4.85982,0.369312,-0.300329,7.18457,-0.259538,-113.857,1.47836,-0.0534047
-0.315425,-8.39288,4.90247,0.372157,-0.315425,6.77238,-1.18066,-114.318,1.38142,-0.24083
-0.30625,-8.04691,3.5246,0.360846,-0.30625,6.77949,-0.149617,-116.141,1.92348,-0.0424493
-0.315065,-8.08706,3.38392,0.365072,-0.315065,6.85874,-0.293132,-113.279,2.02686,-0.086625
-0.335098,-8.85956,7.53183,0.383597,-0.335098,7.29924,-0.424721,-113.143,0.969119,-0.0563901
-0.317336,-9.77749,9.05145,0.391839,-0.317336,7.94017,-0.639389,-115.181,0.877226,-0.0706394
-0.317153,-9.1689,7.53153,0.392277,-0.317153,7.52373,-0.897488,-110.507,0.998965,-0.119164
-0.315145,-7.83372,3.17391,0.376563,-0.315145,6.68026,-0.351907,-111.687,2.10474,-0.110875
-0.310179,-8.17431,3.7937,0.372351,-0.310179,6.58115,-0.836501,-111.668,1.73476,-0.220497
-0.333774,-9.30124,4.74558,0.3859,-0.333774,7.8927,-0.719543,-113.825,1.66317,-0.151624
-0.333919,-9.29062,4.5782,0.386112,-0.333919,7.46911,-0.689983,-113.485,1.63145,-0.15071
-0.333643,-9.85759,4.77189,0.383445,-0.333643,7.79953,-1.42706,-114.071,1.63447,-0.299055
-0.348059,-8.55526,4.40844,0.393542,-0.348059,7.18052,-0.297999,-114.866,1.62881,-0.0675973
-0.291476,-7.49705,8.52541,0.380222,-0.291476,6.21228,-0.83162,-115.512,0.728678,-0.097546
-0.31189,-8.32061,2.39179,0.370225,-0.31189,6.79838,-1.01601,-115.524,2.84238,-0.424789
-0.303386,-8.82694,3.71166,0.392333,-0.303386,7.26739,-0.484382,-112.641,1.95799,-0.130503
-0.320519,-7.88266,4.32502,0.366292,-0.320519,6.40291,-0.634105,-112.052,1.48044,-0.146613
-0.326783,-8.37901,3.60201,0.379436,-0.326783,7.02956,-0.494369,-110.825,1.95156,-0.137248
-0.323387,-8.40312,3.80696,0.382251,-0.323387,6.92286,-0.616995,-110.029,1.81847,-0.16207
-0.329055,-8.35868,6.1698,0.377631,-0.329055,6.92222,-0.587506,-109.985,1.12195,-0.0952229
-0.300207,-7.81739,3.36013,0.380307,-0.300207,6.47886,-0.44048,-111.37,1.92816,-0.13109
-0.291173,-8.25894,3.39995,0.374375,-0.291173,6.97818,-0.582653,-113.026,2.05244,-0.171371
-0.322192,-8.66976,3.31416,0.395833,-0.322192,7.22451,-0.853291,-112.438,2.17989,-0.257468
-0.311393,-8.56142,3.97982,0.371363,-0.311393,7.18509,-0.746646,-111.613,1.80538,-0.187608
-0.300677,-8.46793,4.22371,0.382893,-0.300677,6.97797,-0.66778,-110.224,1.6521,-0.158103
-0.324034,-7.49999,7.26611,0.3841,-0.324034,6.23167,-0.50331,-110.8,0.857635,-0.0692682
-0.316547,-9.56274,5.09326,0.376011,-0.316547,7.76506,-0.977891,-110.901,1.52458,-0.191997
-0.305816,-8.56058,3.68065,0.385339,-0.305816,7.04315,-0.68058,-110.298,1.91356,-0.184908
-0.310854,-8.33174,8.98967,0.382141,-0.310854,6.89038,-0.669475,-109.917,0.766477,-0.0744716
-0.32026,-8.49935,3.3353,0.374031,-0.32026,6.98169,-0.758052,-110.745,2.09327,-0.227281
-0.325498,-8.12461,4.35303,0.377002,-0.325498,6.9663,-0.524854,-112.059,1.60033,-0.120572
-0.334406,-7.9763,4.27791,0.375084,-0.334406,6.81483,-0.56472,-112.732,1.59303,-0.132008
-0.330277,-7.77599,4.49384,0.365429,-0.330277,6.41221,-0.429256,-112.545,1.42689,-0.0955211
-0.324559,-7.60533,3.74369,0.405954,-0.324559,6.2062,-0.704682,-113.905,1.65778,-0.188232
-0.309866,-8.24423,4.00061,0.363661,-0.309866,7.09398,-0.421952,-114.206,1.77323,-0.105472
-0.310123,-8.15274,3.9321,0.364186,-0.310123,6.80179,-0.492066,-111.891,1.72981,-0.125141
-0.300049,-7.73905,2.91575,0.375326,-0.300049,6.48537,-0.314611,-112.604,2.22425,-0.1079
-0.333561,-9.28253,10.2807,0.389577,-0.333561,7.58782,-1.05255,-112.071,0.738062,-0.10238
-0.297015,-7.5704,5.21445,0.377373,-0.297015,6.42996,-0.270629,-111.726,1.2331,-0.0518999
-0.340055,-7.81694,12.4877,0.386867,-0.340055,6.59264,-0.441017,-112.563,0.527932,-0.0353162
-0.32598,-9.16558,3.30114,0.391502,-0.32598,7.3746,-1.0294,-111.974,2.23395,-0.311833
-0.288125,-8.07007,5.57801,0.370812,-0.288125,6.68957,-0.663641,-112.519,1.19927,-0.118975
-0.349773,-8.12299,2.27553,0.378771,-0.349773,6.90035,-0.313434,-116.862,3.03242,-0.137741
-0.329233,-8.69922,2.86947,0.372424,-0.329233,6.90542,-1.20279,-115.263,2.40652,-0.419167
-0.328344,-8.53154,2.91479,0.372043,-0.328344,6.772,-1.279,-116.907,2.32333,-0.438795
-0.3315,-8.35008,2.92382,0.37268,-0.3315,6.65399,-1.20589,-116.575,2.27579,-0.412437
-0.338089,-8.65822,2.10164,0.376597,-0.338089,7.24546,-0.437234,-116.683,3.44753,-0.208044
-0.335192,-8.38523,2.18816,0.378803,-0.335192,7.01551,-0.527368,-114.465,3.20613,-0.24101
-0.321539,-7.60204,3.08691,0.384282,-0.321539,6.34221,-0.394203,-111.219,2.05455,-0.127701
-0.32874,-7.40102,3.75735,0.371232,-0.32874,6.17231,-0.400836,-112.017,1.64273,-0.10668
-0.325478,-7.52407,4.77821,0.379773,-0.325478,6.39011,-0.296171,-110.861,1.33734,-0.0619837
-0.303548,-9.27423,5.63139,0.387206,-0.303548,7.44308,-1.00473,-110.896,1.32171,-0.178416
-0.339671,-7.91486,5.69316,0.387525,-0.339671,6.65043,-0.227097,-112.55,1.16814,-0.0398894
-0.308892,-9.05935,3.77172,0.3999,-0.308892,7.42348,-0.640502,-112.632,1.96819,-0.169817
-0.297813,-8.20146,4.38915,0.401406,-0.297813,6.61322,-1.03328,-114.347,1.50672,-0.235417
-0.302154,-8.24021,4.68928,0.40041,-0.302154,6.45332,-0.880753,-114.808,1.37618,-0.187822
-0.301564,-8.73005,3.79825,0.405704,-0.301564,7.15968,-0.443315,-114.937,1.885,-0.116716
-0.305737,-8.08972,4.20475,0.392572,-0.305737,6.8028,-0.636122,-111.137,1.61789,-0.151287
-0.321341,-9.34639,6.21524,0.38535,-0.321341,7.80597,-0.814518,-111.308,1.25594,-0.131052
-0.296449,-9.13342,3.34412,0.390255,-0.296449,7.60389,-0.75792,-112.763,2.27381,-0.226643
-0.294548,-7.01528,2.87305,0.383518,-0.294548,5.71678,-0.417175,-114.934,1.98979,-0.145203
-0.3348,-9.39229,6.49553,0.389609,-0.3348,7.20947,-1.4822,-117.151,1.10991,-0.228187
-0.33425,-9.37839,6.37532,0.39015,-0.33425,7.50111,-1.44562,-115.101,1.17658,-0.226752
-0.319568,-9.13962,2.86235,0.393095,-0.319568,7.58347,-0.579457,-113.583,2.64938,-0.202441
-0.317859,-7.10436,4.35818,0.390409,-0.317859,5.80934,-0.585702,-112.842,1.33297,-0.134391
-0.312518,-7.09491,4.10924,0.389766,-0.312518,5.78461,-0.673841,-113.657,1.40771,-0.163982
-0.315859,-6.72244,4.3436,0.393374,-0.315859,5.8395,-0.0116284,-113.444,1.34439,-0.00267714
-0.317277,-8.10136,3.59222,0.390097,-0.317277,6.67276,-0.614096,-110.376,1.85756,-0.170951
-0.312903,-8.57898,8.17252,0.376968,-0.312903,7.05937,-0.769003,-109.889,0.863793,-0.0940961
-0.307185,-7.06038,4.88812,0.386436,-0.307185,5.98574,-0.176788,-111.845,1.22455,-0.0361668
-0.323157,-6.36036,2.62809,0.387632,-0.323157,5.47724,-0.0121479,-115.256,2.08411,-0.00462234
-0.32738,-7.83062,4.22373,0.390475,-0.32738,6.54841,-0.54923,-110.653,1.55038,-0.130034
-0.319649,-9.37889,4.65346,0.393356,-0.319649,7.52148,-0.990206,-111.313,1.61632,-0.212789
-0.307908,-7.95055,3.31584,0.381818,-0.307908,6.75016,-0.271983,-111.734,2.03573,-0.0820254
-0.310021,-8.09251,3.29086,0.384105,-0.310021,6.80723,-0.306723,-111.591,2.06853,-0.0932044
-0.332467,-7.52866,2.61929,0.393753,-0.332467,6.14437,-0.747174,-114.49,2.34582,-0.285258
-0.320749,-7.79225,3.5751,0.395652,-0.320749,6.71267,-0.0651205,-113.794,1.87762,-0.018215
-0.304387,-7.45176,3.46505,0.374366,-0.304387,6.23525,-0.382552,-111.711,1.79947,-0.110403
-0.302073,-7.23467,3.39421,0.379468,-0.302073,6.10182,-0.345121,-112.041,1.79771,-0.101679
-0.303715,-7.32624,3.59705,0.381162,-0.303715,6.13027,-0.437747,-111.587,1.70425,-0.121696
-0.287872,-8.5912,3.40335,0.396916,-0.287872,7.20705,-0.56929,-113.651,2.11764,-0.167274
-0.293806,-8.14751,7.30114,0.394543,-0.293806,6.45201,-0.97269,-114.21,0.883699,-0.133224
-0.343008,-8.74243,3.52004,0.37,-0.343008,7.01756,-1.04765,-114.195,1.9936,-0.297624
-0.342848,-8.1033,3.05055,0.382761,-0.342848,6.73286,-0.681668,-112.7,2.2071,-0.223458
-0.302569,-9.18355,4.16456,0.387159,-0.302569,7.78105,-0.490369,-113.657,1.8684,-0.117748
-0.300782,-9.05709,4.31306,0.387981,-0.300782,7.42277,-0.640171,-111.553,1.721,-0.148426
-0.288402,-8.09784,5.99862,0.392589,-0.288402,7.05184,-0.320114,-114.926,1.17558,-0.0533646
-0.305027,-8.52041,5.8361,0.387211,-0.305027,7.18073,-0.738232,-111.21,1.2304,-0.126494
-0.326385,-8.23488,4.00234,0.379931,-0.326385,6.75733,-0.536227,-110.472,1.68835,-0.133978
-0.31177,-9.01687,2.90686,0.388752,-0.31177,7.49483,-0.93734,-113.071,2.57833,-0.322458
-0.300147,-8.58393,3.52556,0.397208,-0.300147,7.28729,-0.729229,-113.968,2.06699,-0.206841
-0.337264,-9.11198,3.68782,0.379934,-0.337264,7.58406,-0.841254,-112.427,2.05652,-0.228117
-0.295615,-7.96779,3.51123,0.388186,-0.295615,6.71342,-0.334787,-112.047,1.91199,-0.0953476
-0.306653,-8.39379,3.73567,0.392321,-0.306653,6.85185,-0.837175,-110.968,1.83417,-0.224103
-0.317163,-8.30622,3.64634,0.391756,-0.317163,6.85691,-0.561673,-110.509,1.88049,-0.154038
-0.32194,-9.59061,5.59115,0.384402,-0.32194,7.79425,-1.09607,-110.962,1.39403,-0.196037
-0.310717,-7.43227,3.65576,0.378943,-0.310717,6.44887,-0.0946994,-112.742,1.76403,-0.0259042
-0.321483,-9.45178,6.40135,0.389675,-0.321483,7.61223,-1.32262,-112.741,1.18916,-0.206616
-0.332165,-10.1901,6.60717,0.392622,-0.332165,8.14431,-1.04014,-114.225,1.23265,-0.157426
-0.331899,-10.2726,6.72646,0.392238,-0.331899,8.5569,-0.944586,-115.555,1.27213,-0.140428
-0.333537,-9.19874,4.04468,0.373385,-0.333537,7.66119,-0.640048,-112.632,1.89414,-0.158244
-0.297457,-7.89873,3.85395,0.370175,-0.297457,6.73333,-0.144454,-114.077,1.74713,-0.0374822
-0.335571,-10.5835,2.39154,0.391841,-0.335571,8.27466,-1.74345,-122.6,3.45997,-0.729008
-0.351431,-10.6459,2.27209,0.38737,-0.351431,8.35022,-1.4227,-123.507,3.67514,-0.626167
-0.34524,-9.87302,2.47313,0.381139,-0.34524,8.06937,-1.22891,-118.484,3.26282,-0.496903
-0.338469,-8.82303,2.49525,0.400444,-0.338469,7.13469,-1.10577,-116.262,2.8593,-0.44315
-0.299686,-7.53744,12.659,0.402329,-0.299686,6.42762,-0.46628,-114.542,0.507751,-0.0368338
-0.335357,-8.02194,2.10702,0.369256,-0.335357,6.64199,-0.355934,-116.313,3.15231,-0.168928
-0.308882,-7.72398,2.43442,0.385187,-0.308882,6.40606,-0.430383,-112.506,2.63146,-0.176791
-0.301423,-7.20791,2.9239,0.406042,-0.301423,5.96358,-0.0331904,-118.028,2.0396,-0.0113514
-0.299316,-6.70445,2.00597,0.393552,-0.299316,5.55333,-0.0191644,-118.988,2.7684,-0.00955369
-0.297543,-7.2985,2.27528,0.376309,-0.297543,6.00558,-0.0743516,-118.35,2.63949,-0.032678
-0.292051,-7.35803,2.34395,0.370958,-0.292051,6.11627,-0.143961,-117.222,2.60938,-0.0614182
-0.301202,-8.05797,3.28434,0.372569,-0.301202,6.80719,-0.703523,-113.351,2.07262,-0.214205
-0.314272,-8.22703,2.93283,0.373875,-0.314272,6.65349,-0.520937,-113.004,2.26863,-0.177623
-0.31782,-9.24412,2.86351,0.372565,-0.31782,7.61469,-0.638869,-113.688,2.65921,-0.223107
-0.307779,-8.15122,5.65162,0.395069,-0.307779,6.63611,-0.957448,-112.233,1.1742,-0.169411
-0.322816,-8.70473,3.64165,0.396541,-0.322816,7.33223,-0.445779,-112.511,2.01344,-0.122411
-0.315187,-8.69807,3.46552,0.392065,-0.315187,7.0725,-0.814866,-110.806,2.04082,-0.235135
-0.333684,-8.70904,10.0776,0.375387,-0.333684,7.25727,-0.766323,-111.576,0.720142,-0.0760425
-0.339049,-8.97179,9.63498,0.381424,-0.339049,7.29261,-0.701893,-112.084,0.756889,-0.0728484
-0.316051,-6.28065,3.35061,0.389785,-0.316051,5.45879,-0.0768501,-114.825,1.62919,-0.0229361
-0.321242,-6.97438,3.27182,0.391822,-0.321242,6.07702,-0.078194,-113.484,1.85738,-0.0238992
-0.320958,-6.81533,3.56103,0.394588,-0.320958,5.95734,-0.0930752,-113.848,1.67293,-0.0261372
-0.305748,-7.53761,5.61431,0.38072,-0.305748,6.45897,-0.406306,-111.478,1.15045,-0.0723697
-0.343572,-8.65433,6.45512,0.372925,-0.343572,6.99541,-0.750441,-112.403,1.0837,-0.116255
-0.323825,-8.53079,3.35811,0.37912,-0.323825,7.24579,-0.301748,-113.026,2.1577,-0.0898564
-0.306788,-7.49027,2.91296,0.393678,-0.306788,6.33417,-0.585522,-113.448,2.17448,-0.201006
-0.298118,-9.49174,4.17098,0.376103,-0.298118,7.68676,-1.16396,-112.609,1.84292,-0.279061
-0.319546,-7.36237,6.09371,0.381098,-0.319546,6.23286,-0.0768706,-112.274,1.02284,-0.0126147
-0.320246,-7.57794,5.21748,0.380476,-0.320246,6.35542,-0.569333,-110.767,1.2181,-0.10912
-0.305174,-8.88331,12.06,0.378777,-0.305174,7.17145,-0.805048,-111.379,0.594647,-0.0667535
-0.326026,-8.0352,3.0518,0.392546,-0.326026,6.69542,-0.480849,-111.488,2.19392,-0.157563
-0.305137,-9.12394,4.63997,0.375185,-0.305137,7.4164,-0.911552,-110.601,1.59837,-0.196456
-0.308499,-9.00892,5.3731,0.376069,-0.308499,7.47232,-0.635409,-110.662,1.39069,-0.118257
-0.319099,-7.7207,1.74825,0.387246,-0.319099,6.12557,-0.945739,-118.932,3.50382,-0.540962
-0.332574,-9.0073,2.23385,0.382568,-0.332574,7.24824,-0.830617,-114.871,3.24473,-0.371832
-0.311512,-8.31342,3.75093,0.384228,-0.311512,6.76315,-0.69431,-110.259,1.80306,-0.185103
-0.319485,-8.74301,5.90219,0.384502,-0.319485,7.16053,-0.723991,-109.551,1.2132,-0.122665
-0.321045,-8.40106,5.4416,0.383118,-0.321045,6.79536,-0.563169,-111.004,1.24878,-0.103493
-0.318436,-8.0519,5.66529,0.380979,-0.318436,6.39946,-0.766638,-111.842,1.12959,-0.135322
-0.312936,-8.10879,5.40218,0.381763,-0.312936,6.26386,-0.847778,-115.779,1.1595,-0.156932
-0.305126,-8.15187,2.58749,0.391563,-0.305126,6.54176,-0.51469,-114.712,2.52823,-0.198915
-0.329254,-8.56742,3.12432,0.39791,-0.329254,6.89734,-0.910115,-112.735,2.20763,-0.2913
-0.322102,-8.01441,2.41493,0.370729,-0.322102,6.7768,-0.403321,-113.551,2.8062,-0.167011
-0.305296,-8.46063,3.78696,0.383179,-0.305296,6.77724,-0.97427,-111.583,1.78962,-0.25727
-0.325376,-8.52694,4.43385,0.377166,-0.325376,7.22361,-0.362169,-111.771,1.62919,-0.0816828
-0.305948,-8.24392,4.00517,0.376417,-0.305948,6.55208,-0.966869,-112.583,1.63591,-0.241405
-0.290011,-8.84908,3.46821,0.37663,-0.290011,7.48055,-0.776327,-114.607,2.15689,-0.223841
-0.336723,-7.4783,4.01824,0.396329,-0.336723,6.51632,-0.171643,-114.056,1.62169,-0.042716
-0.331143,-7.49883,2.8978,0.408595,-0.331143,6.53549,-0.182359,-116.596,2.25533,-0.0629301
-0.330038,-6.66076,2.97349,0.390916,-0.330038,5.55078,-0.136865,-114.929,1.86675,-0.0460282
