b_Intercept,b_age_centered,b_Iage_centeredE2,b_Iage_centeredE3,sigma,Intercept,lp__
-7.33234,1.52761,-0.0507123,0.000445495,1.15983,1.27724,-4518.07
-7.31077,1.52747,-0.0508346,0.000447339,1.1602,1.27722,-4515.45
-7.28853,1.52753,-0.0509298,0.000448572,1.17527,1.27687,-4424.11
-7.37965,1.52757,-0.0503983,0.000440746,1.17538,1.27686,-4424.05
-7.28878,1.52761,-0.0509499,0.000448912,1.17518,1.27685,-4425
-7.3746,1.52759,-0.0505009,0.000442516,1.18264,1.27674,-4380.25
-7.33006,1.52735,-0.0508431,0.00044796,1.1831,1.27676,-4376.54
-7.35907,1.5273,-0.050702,0.000446014,1.18343,1.27674,-4374.34
-7.34066,1.52714,-0.0506542,0.000444802,1.18429,1.27679,-4368.34
-7.33776,1.52656,-0.0507493,0.000446757,1.18713,1.27707,-4350.14
-7.37401,1.52608,-0.0504737,0.000442676,1.1883,1.27705,-4341.87
-7.35071,1.52608,-0.0506198,0.000444863,1.18815,1.27703,-4342.28
-7.36837,1.5259,-0.0505747,0.000444496,1.18904,1.27704,-4337.03
-7.33416,1.52596,-0.0506583,0.000445265,1.19002,1.27703,-4330.89
-7.30722,1.526,-0.050663,0.000444737,1.19674,1.27673,-4293.26
-7.35719,1.5253,-0.0506332,0.000445581,1.20382,1.2763,-4251.04
-7.2869,1.52554,-0.0508795,0.000448481,1.20473,1.27623,-4246.8
-7.28109,1.52621,-0.051062,0.000451417,1.21512,1.27613,-4194.13
-7.22937,1.5255,-0.0509954,0.000449374,1.21688,1.27605,-4183.57
-7.23462,1.52551,-0.0510025,0.000449615,1.21685,1.27605,-4183.28
-7.29523,1.52555,-0.051148,0.000453607,1.21681,1.27605,-4185.85
-7.24978,1.52555,-0.0511572,0.00045278,1.21681,1.27605,-4183.89
-7.36599,1.5255,-0.0504284,0.000441906,1.21758,1.27606,-4176.77
-7.29394,1.5254,-0.0508531,0.000448201,1.21912,1.27601,-4168.27
-7.3035,1.52383,-0.0506816,0.000445947,1.22314,1.27595,-4140.88
-7.35897,1.52371,-0.0504436,0.000442824,1.22403,1.27588,-4136.16
-7.35056,1.52214,-0.0502131,0.000439079,1.23575,1.27573,-4071.13
-7.33414,1.52216,-0.0503465,0.00044117,1.2358,1.27575,-4070.05
-7.3276,1.52146,-0.0503098,0.000440666,1.23922,1.276,-4050.72
-7.26901,1.52182,-0.050799,0.00044825,1.24047,1.27594,-4046.08
-7.32766,1.52177,-0.0502446,0.000439327,1.24071,1.27589,-4045.17
-7.272,1.52163,-0.0507179,0.000446901,1.24088,1.2759,-4042.89
-7.27006,1.52106,-0.0507086,0.000446941,1.24509,1.27593,-4020.12
-7.28744,1.52113,-0.0505313,0.00044402,1.24656,1.27587,-4012.66
-7.30354,1.52086,-0.050549,0.000444816,1.24874,1.27579,-4000.97
-7.37006,1.52078,-0.0501882,0.000439654,1.24919,1.27581,-3999.82
-7.27598,1.52131,-0.0505586,0.000444191,1.25476,1.2758,-3973.72
-7.22617,1.52035,-0.0508664,0.000449201,1.2577,1.27563,-3957.8
-7.29997,1.5201,-0.050559,0.00044525,1.25873,1.27547,-3950.27
-7.33585,1.52006,-0.0503502,0.000442202,1.25866,1.27547,-3950.62
-7.32184,1.51988,-0.0504313,0.000443474,1.25905,1.27544,-3948.01
-7.27936,1.51893,-0.0503947,0.000442285,1.26203,1.27531,-3930.63
-7.28072,1.51902,-0.0505897,0.000445874,1.2627,1.2753,-3927.89
-7.3423,1.51906,-0.0502052,0.000440109,1.26321,1.2753,-3925.94
-7.28902,1.51913,-0.0505367,0.000445029,1.26453,1.27523,-3919.4
-7.25716,1.5192,-0.0508607,0.000450276,1.26587,1.27522,-3916.16
-7.29286,1.51709,-0.0500972,0.000437919,1.27398,1.27565,-3870.89
-7.35652,1.51635,-0.0499912,0.000437683,1.27864,1.27552,-3847.4
-7.25305,1.51543,-0.0503378,0.000442216,1.28309,1.27539,-3822.77
-7.22947,1.51536,-0.0503756,0.000442424,1.28762,1.27513,-3803.17
-7.2368,1.51494,-0.0503572,0.000442428,1.2894,1.27493,-3793.43
-7.28026,1.51503,-0.0502018,0.000440473,1.2893,1.27492,-3793.72
-7.28444,1.515,-0.0502692,0.00044182,1.28944,1.27494,-3792.94
-7.26575,1.51486,-0.050373,0.00044339,1.29578,1.27501,-3765.17
-7.29525,1.51473,-0.0500687,0.000438478,1.29612,1.275,-3763.76
-7.24972,1.5148,-0.0503387,0.000442433,1.29606,1.27499,-3763.81
-7.26225,1.51292,-0.0501102,0.00043933,1.30326,1.27525,-3727.62
-7.22368,1.51287,-0.0503471,0.000442877,1.30334,1.27519,-3727.14
-7.23339,1.51317,-0.0504343,0.000444567,1.30609,1.27524,-3716.65
-7.29915,1.51251,-0.049973,0.000437799,1.31232,1.27552,-3689.13
-7.23064,1.51203,-0.0504125,0.000444616,1.31297,1.2755,-3684.95
-7.2545,1.51196,-0.0502618,0.000442388,1.31327,1.27551,-3683.04
-7.30405,1.51111,-0.0498586,0.000436421,1.32231,1.27583,-3644.91
-7.28414,1.51111,-0.049962,0.000437893,1.32231,1.27584,-3644.33
-7.23098,1.50964,-0.0501781,0.000441369,1.32591,1.27585,-3625.09
-7.16573,1.50747,-0.0502759,0.000442707,1.32794,1.27574,-3611.54
-7.19215,1.50419,-0.0500408,0.000440408,1.33991,1.27581,-3554.46
-7.21085,1.50423,-0.0499391,0.000438922,1.34002,1.27584,-3554.08
-7.21041,1.50476,-0.0498875,0.000437727,1.34074,1.27578,-3553.04
-7.19309,1.50389,-0.0500014,0.000439835,1.34271,1.27583,-3542.94
-7.2188,1.5035,-0.049865,0.000438056,1.34304,1.27589,-3540.56
-7.22215,1.50328,-0.05003,0.000441263,1.35058,1.27554,-3512.74
-7.253,1.50448,-0.0499053,0.000439103,1.35414,1.27546,-3502.81
-7.28288,1.50452,-0.0495839,0.000433809,1.35466,1.27545,-3501.52
-7.26192,1.50427,-0.0494756,0.000431464,1.35624,1.27552,-3496.14
-7.30054,1.50334,-0.0495254,0.000433638,1.35911,1.27537,-3482.79
-7.15328,1.50324,-0.0502147,0.000443177,1.35969,1.27547,-3478.96
-7.1912,1.50332,-0.0498664,0.000437546,1.36625,1.27545,-3454.98
-7.21038,1.50331,-0.0498872,0.000438354,1.36629,1.27545,-3454.45
-7.23162,1.50316,-0.0500599,0.000442064,1.37361,1.27517,-3430.43
-7.31046,1.50288,-0.0495254,0.000434056,1.37541,1.27514,-3424.21
-7.15778,1.50279,-0.0502667,0.00044443,1.37537,1.27508,-3422.36
-7.1333,1.50279,-0.0503078,0.000444651,1.37489,1.27508,-3424.2
-7.2518,1.50144,-0.049486,0.000432685,1.3805,1.27504,-3400.48
-7.22052,1.50198,-0.0494203,0.000430545,1.38599,1.27506,-3385.67
-7.33154,1.50199,-0.0494266,0.000433087,1.386,1.27505,-3387.13
-7.26669,1.50199,-0.0494233,0.000431609,1.38599,1.27505,-3383.91
-7.20269,1.502,-0.0498224,0.000437567,1.38669,1.27509,-3379.68
-7.1957,1.50175,-0.0498626,0.000438257,1.39346,1.27482,-3356.08
-7.18713,1.50156,-0.0498601,0.000438111,1.39495,1.27485,-3350.65
-7.21651,1.50106,-0.0498449,0.000438698,1.397,1.27494,-3343.01
-7.16007,1.50025,-0.0500883,0.000442309,1.41144,1.27477,-3294.36
-7.16347,1.50025,-0.0500362,0.000441423,1.41146,1.27477,-3293.93
-7.19627,1.50024,-0.0500288,0.000442005,1.41145,1.27477,-3295.22
-7.09777,1.50023,-0.0500609,0.000440449,1.41192,1.27476,-3294.31
-7.09461,1.49936,-0.0500465,0.000440501,1.4148,1.27482,-3282.65
-7.18796,1.49939,-0.0494851,0.000432172,1.41461,1.27464,-3283.09
-7.23283,1.49839,-0.0496551,0.000436732,1.41804,1.27467,-3268.88
-7.16467,1.49816,-0.0500548,0.000442713,1.41985,1.2746,-3263.32
-7.14003,1.49817,-0.0499668,0.000440548,1.41986,1.2746,-3261.76
-7.1609,1.49697,-0.0498017,0.000438491,1.42504,1.27468,-3242.27
-7.21179,1.49667,-0.0493769,0.000431904,1.42668,1.27475,-3237.27
-7.18112,1.49697,-0.0495395,0.000434105,1.43254,1.27484,-3219.69
-7.12268,1.49687,-0.049969,0.000440789,1.43296,1.2748,-3218.51
-7.2009,1.49613,-0.0495149,0.000434452,1.43324,1.2747,-3215.32
-7.20149,1.49606,-0.0494795,0.000433841,1.43379,1.27473,-3213.54
-7.11098,1.49588,-0.0499178,0.00044003,1.4345,1.27476,-3211.28
-7.18233,1.49487,-0.0494126,0.000432716,1.43958,1.27466,-3193.29
-7.18022,1.49403,-0.0493924,0.000432668,1.44402,1.27451,-3177.89
-7.22397,1.49428,-0.0493885,0.00043344,1.44749,1.2743,-3169.1
-7.14288,1.49437,-0.0495354,0.00043433,1.44684,1.27428,-3170.44
-7.14358,1.49436,-0.049646,0.000436395,1.4472,1.27427,-3168.9
-7.11754,1.49386,-0.0495844,0.000434911,1.45552,1.27438,-3144.63
-7.14131,1.49468,-0.04971,0.000437382,1.45965,1.27439,-3134.05
-7.14785,1.49384,-0.0496399,0.00043661,1.46326,1.27447,-3121.81
-7.09264,1.49462,-0.0497951,0.00043792,1.4642,1.27464,-3122.34
-7.16575,1.49462,-0.0497386,0.000438482,1.46431,1.27464,-3121.52
-7.24215,1.49495,-0.0492084,0.000430227,1.46484,1.27473,-3122
-7.16218,1.49494,-0.0492204,0.000428698,1.46484,1.27473,-3124.3
-7.21153,1.49495,-0.0492083,0.000429554,1.46485,1.27473,-3121.91
-7.22565,1.49497,-0.0491314,0.000428436,1.46489,1.27473,-3122.46
-7.14717,1.49482,-0.04973,0.000437828,1.46878,1.27492,-3109.14
-7.21364,1.49483,-0.0494372,0.000433878,1.46964,1.27488,-3107.45
-7.18929,1.49479,-0.0492577,0.000430052,1.46999,1.2749,-3107.26
-7.2169,1.4945,-0.0494065,0.000433529,1.47826,1.2748,-3083.1
-7.07919,1.49428,-0.0498602,0.000438984,1.47834,1.27481,-3082.83
-7.15483,1.49394,-0.0497162,0.000438136,1.47831,1.27496,-3081.19
-7.17299,1.49314,-0.0494728,0.000434395,1.48435,1.27487,-3062.69
-7.13637,1.493,-0.0495662,0.000435377,1.48597,1.27488,-3057.98
-7.11869,1.49207,-0.0497075,0.000438012,1.48698,1.27486,-3053.24
-7.10139,1.49254,-0.0497313,0.000437868,1.49243,1.27502,-3040.21
-7.17309,1.49196,-0.04946,0.00043469,1.49314,1.27497,-3036.88
-7.11637,1.49202,-0.0496395,0.000436734,1.49509,1.27507,-3031.78
-7.14992,1.49185,-0.0494526,0.000434092,1.49535,1.27497,-3030.58
-7.13733,1.49197,-0.0495357,0.000435298,1.49526,1.27499,-3031.07
-7.14162,1.49182,-0.0494568,0.000434007,1.49803,1.27502,-3023.64
-7.10777,1.49218,-0.0496096,0.000435923,1.4971,1.27504,-3027.19
-7.11974,1.49274,-0.0497284,0.000438128,1.50155,1.27508,-3016.87
-7.16601,1.49248,-0.0493962,0.00043313,1.5048,1.27519,-3007.97
-7.12152,1.49294,-0.0497233,0.000437983,1.50814,1.2751,-3000.53
-7.07303,1.49275,-0.0497356,0.000437232,1.5077,1.27502,-3002.53
-7.20761,1.49264,-0.0493758,0.000433592,1.50829,1.27505,-3000.24
-7.14628,1.49281,-0.0496469,0.00043717,1.51071,1.27502,-2993.68
-7.14777,1.49278,-0.0496476,0.00043723,1.5107,1.27503,-2993.69
-7.11298,1.49158,-0.049615,0.000436407,1.5148,1.27517,-2980.62
-7.09396,1.49159,-0.0496771,0.000437128,1.51474,1.27517,-2981.14
-7.07393,1.49004,-0.0496066,0.000436083,1.52328,1.27523,-2957.01
-7.17317,1.49004,-0.0494137,0.000434695,1.52343,1.27523,-2956.53
-7.14816,1.48905,-0.0493847,0.000434053,1.52468,1.27525,-2950.64
-7.1628,1.48909,-0.049417,0.000434953,1.52602,1.2753,-2948.12
-7.14426,1.48688,-0.0491667,0.000430909,1.53202,1.27519,-2928.18
-7.02128,1.48544,-0.0498592,0.000441636,1.53765,1.27549,-2913.88
-7.21327,1.48494,-0.0487395,0.000425404,1.5388,1.27539,-2910.52
-7.08932,1.48478,-0.0494931,0.000436661,1.5425,1.2753,-2899.2
-7.0645,1.48407,-0.0493282,0.000433393,1.5444,1.27538,-2893.03
-7.11726,1.48278,-0.0489708,0.000428531,1.54633,1.27549,-2886.07
-7.04648,1.48063,-0.0492052,0.00043226,1.55449,1.27554,-2862.56
-7.08235,1.48045,-0.0494532,0.000437701,1.55593,1.27558,-2861.21
-7.00726,1.48046,-0.0494768,0.000436491,1.55595,1.27558,-2859.6
-7.15474,1.48031,-0.0488027,0.000427351,1.55616,1.2756,-2859.16
-7.13114,1.48012,-0.0486845,0.000424733,1.55904,1.27549,-2852.7
-7.11474,1.47969,-0.0487889,0.000426488,1.56199,1.27535,-2844.36
-7.01634,1.47969,-0.0493515,0.000434716,1.56178,1.27533,-2844.46
-7.17876,1.47959,-0.0486292,0.000424989,1.56214,1.27536,-2845.3
-7.07947,1.47808,-0.0488501,0.000427563,1.56488,1.2753,-2834.13
-7.02152,1.47768,-0.0493158,0.000435062,1.56715,1.27529,-2828.24
-7.04249,1.47836,-0.0492674,0.000434321,1.5727,1.27518,-2817.39
-7.07349,1.47836,-0.0491469,0.000432775,1.57274,1.2752,-2817.28
-7.02245,1.47938,-0.0492832,0.000433724,1.57439,1.27533,-2816.14
-7.07033,1.47893,-0.0493324,0.000435884,1.58048,1.27552,-2803.16
-7.08136,1.47893,-0.0492023,0.000433727,1.5805,1.27552,-2802.38
-7.08358,1.47896,-0.0489703,0.000429483,1.58074,1.27552,-2801.45
-7.06442,1.47823,-0.0490916,0.000431628,1.58176,1.27567,-2797.7
-7.04345,1.47767,-0.049088,0.000431346,1.58915,1.27546,-2781.02
-6.99579,1.47788,-0.0494547,0.000436975,1.59057,1.27546,-2779.57
-7.00929,1.47809,-0.0492789,0.000433934,1.59102,1.27546,-2778.48
-7.08382,1.4781,-0.0490853,0.000431989,1.59115,1.27547,-2778.01
-7.04688,1.4781,-0.0490874,0.000431219,1.59115,1.27547,-2777.79
-7.0705,1.47785,-0.0490499,0.000431154,1.59077,1.27534,-2777.91
-7.0738,1.47756,-0.0490135,0.00043068,1.59246,1.27523,-2773.81
-6.99863,1.47702,-0.0490489,0.000429927,1.59266,1.27514,-2774.03
-6.98279,1.47744,-0.0493082,0.000434178,1.59253,1.27524,-2774.59
-6.99371,1.4768,-0.0492486,0.000433598,1.59531,1.27517,-2767.09
-7.03482,1.47758,-0.0492096,0.000433428,1.59835,1.27481,-2761.68
-7.03145,1.47904,-0.0492708,0.000433836,1.60026,1.27494,-2760.94
-7.10935,1.47786,-0.048867,0.000428612,1.60349,1.27472,-2752.07
-7.14255,1.47683,-0.0485971,0.000424814,1.60562,1.27467,-2746.83
-7.00297,1.47722,-0.0493196,0.000434911,1.6062,1.27459,-2745.48
-7.12481,1.47748,-0.0487122,0.000426261,1.61107,1.27463,-2736.6
-7.02442,1.47753,-0.0493461,0.000435732,1.6113,1.27455,-2735.96
-7.07586,1.47742,-0.0487976,0.000426795,1.6195,1.27482,-2719.85
-7.04028,1.47693,-0.0492643,0.000434842,1.63232,1.27468,-2694.03
-6.98828,1.47579,-0.0494841,0.00043826,1.63425,1.27457,-2689.32
-7.12517,1.47368,-0.0485211,0.000424431,1.64156,1.27458,-2671.22
-6.97464,1.47337,-0.0492532,0.000434777,1.64211,1.27453,-2668.96
-6.95303,1.47327,-0.0495191,0.000439255,1.6418,1.27453,-2671.17
-6.95224,1.47376,-0.0494616,0.000437963,1.64809,1.27468,-2659.94
-6.92348,1.47377,-0.0496458,0.000440724,1.64798,1.27468,-2661.78
-7.15017,1.47362,-0.0481175,0.00041756,1.64846,1.27462,-2661.72
-7.18032,1.47228,-0.0480054,0.00041675,1.65011,1.27471,-2656.92
-7.01371,1.47166,-0.0488167,0.000428349,1.66176,1.27493,-2629.74
-7.14274,1.47162,-0.0483689,0.000422926,1.66164,1.27492,-2632.17
-6.98724,1.47128,-0.0489296,0.000430022,1.66256,1.27505,-2627.81
-6.93461,1.46945,-0.0488724,0.00042863,1.66431,1.27509,-2623.32
-6.91085,1.4682,-0.0488514,0.000428277,1.6663,1.27495,-2618.52
-6.92051,1.46862,-0.0490512,0.000431984,1.66995,1.27487,-2611.02
-6.9299,1.46844,-0.0489619,0.000430623,1.67022,1.27492,-2610.1
-7.03749,1.4688,-0.0484375,0.000423143,1.67091,1.27491,-2609.24
-6.95493,1.46904,-0.0491191,0.000433808,1.67777,1.27508,-2597.73
-6.98353,1.46712,-0.048718,0.000427886,1.68086,1.27495,-2588.21
-6.99013,1.46688,-0.0488489,0.00043055,1.68118,1.27488,-2587.32
-7.03102,1.46636,-0.048394,0.000423281,1.68264,1.27482,-2584.29
-6.93781,1.46649,-0.0489815,0.000432022,1.68263,1.27482,-2584.56
-6.9637,1.46635,-0.0485314,0.000424346,1.68578,1.27487,-2580.26
-6.87325,1.46618,-0.0490847,0.000432654,1.68936,1.27502,-2575.03
-6.9846,1.46618,-0.049072,0.000434853,1.68938,1.27502,-2574.57
-6.96955,1.46598,-0.0486305,0.00042647,1.69106,1.2749,-2569.48
-6.93312,1.46685,-0.0489052,0.000430352,1.69444,1.27488,-2565.83
-7.09474,1.46653,-0.0483981,0.000424678,1.69453,1.27487,-2566.17
-6.97631,1.46653,-0.0484024,0.000422165,1.69454,1.27487,-2567.09
-6.87373,1.46505,-0.0489342,0.000430381,1.70135,1.27456,-2553.4
-7.07495,1.46539,-0.0481587,0.000420328,1.70318,1.27455,-2549.63
-7.01842,1.46449,-0.0485801,0.000427259,1.70319,1.27435,-2546.65
-6.95586,1.46388,-0.0486239,0.000426966,1.70208,1.27434,-2547.31
-7.02793,1.46383,-0.0484338,0.000425058,1.70175,1.27411,-2547.71
-6.97457,1.464,-0.0488312,0.000431139,1.70453,1.274,-2543.83
-6.95876,1.46439,-0.0486722,0.00042769,1.70537,1.27411,-2542.75
-6.96091,1.46409,-0.0486363,0.000427209,1.70603,1.27402,-2541.11
-6.97676,1.46393,-0.048616,0.000427248,1.70649,1.27399,-2539.9
-6.9775,1.46403,-0.0486071,0.000427058,1.7132,1.27405,-2529.49
-7.00399,1.46416,-0.0484524,0.00042473,1.71152,1.27417,-2532.58
-7.03392,1.46415,-0.0481288,0.000419418,1.71175,1.27418,-2533.92
-6.86717,1.46377,-0.0490764,0.000433418,1.71252,1.27415,-2532.41
-6.88259,1.46309,-0.0487307,0.000427676,1.7124,1.27398,-2531.84
-6.9202,1.46351,-0.0485356,0.000424715,1.71451,1.27399,-2528.96
-7.04313,1.46462,-0.0481402,0.000419618,1.71343,1.27396,-2531.91
-7.0182,1.46382,-0.0483292,0.000422912,1.72173,1.27386,-2516.24
-6.87256,1.46388,-0.0490155,0.000432356,1.7232,1.2738,-2515.69
-7.01903,1.46387,-0.0484093,0.000424382,1.72286,1.27379,-2514.32
-6.91502,1.46329,-0.0486442,0.000426703,1.72371,1.27397,-2513.36
-7.03865,1.46326,-0.048525,0.000427222,1.72362,1.27397,-2513.15
-6.98387,1.46334,-0.0484748,0.000425062,1.72974,1.27399,-2502.86
-7.01931,1.46349,-0.0483802,0.000424024,1.73293,1.27399,-2498.42
-6.9051,1.46459,-0.0492413,0.00043692,1.7357,1.27382,-2498.27
-6.92436,1.4633,-0.0489556,0.000432643,1.73797,1.27381,-2491.03
-6.95493,1.46352,-0.0485623,0.000425962,1.74554,1.27392,-2479.83
-6.99711,1.46353,-0.0486221,0.000427985,1.74539,1.27392,-2479.81
-6.95303,1.46357,-0.0489009,0.000432143,1.74529,1.27391,-2480.6
-6.96906,1.46405,-0.0489071,0.000432398,1.74993,1.27403,-2474.93
-7.05955,1.46433,-0.0484217,0.000425304,1.75187,1.27412,-2472.69
-6.97492,1.46433,-0.0487911,0.00043026,1.7545,1.27403,-2468.02
-7.00114,1.46249,-0.048603,0.000428185,1.7648,1.27416,-2450.51
-6.94466,1.46255,-0.0486942,0.000428606,1.7655,1.27415,-2449.23
-7.01,1.46121,-0.0483812,0.000424852,1.77317,1.27387,-2436.34
-6.94422,1.46209,-0.0489837,0.000434134,1.78078,1.27382,-2428.92
-6.82166,1.46282,-0.0492297,0.000435664,1.78086,1.27387,-2431.96
-6.93963,1.46282,-0.0492273,0.000438203,1.78085,1.27387,-2432.81
-7.01373,1.46273,-0.0485194,0.000426807,1.78085,1.27385,-2428.38
-6.98209,1.46212,-0.0484739,0.000425543,1.77939,1.27381,-2428.98
-6.98097,1.46285,-0.0484701,0.000425126,1.78326,1.27393,-2425.03
-6.95332,1.46361,-0.0487045,0.00042851,1.78441,1.27394,-2424.68
-6.96189,1.46418,-0.0486047,0.000426597,1.78508,1.27372,-2424.79
-6.96061,1.46359,-0.0485583,0.00042598,1.78599,1.27374,-2422.65
-6.94214,1.46355,-0.0487033,0.000428266,1.78898,1.27368,-2418.49
-7.00771,1.4628,-0.0488118,0.000432031,1.79085,1.27361,-2417.01
-7.02167,1.4628,-0.0488099,0.000432301,1.79086,1.27361,-2417.96
-6.98007,1.46269,-0.0486347,0.000428209,1.79277,1.27358,-2411.81
-6.94398,1.46269,-0.0486678,0.000428023,1.79423,1.27333,-2409.85
-6.82443,1.46245,-0.0492399,0.000436069,1.79386,1.27334,-2413.4
-6.96061,1.46233,-0.0488353,0.000431638,1.79407,1.27332,-2410.18
-6.92067,1.46123,-0.048987,0.000434045,1.79851,1.27318,-2403.22
-6.9782,1.46155,-0.0485143,0.000426443,1.79992,1.27326,-2400.29
-6.9386,1.46118,-0.0486486,0.000428222,1.80538,1.27333,-2392.72
-6.96565,1.46092,-0.0485878,0.000427808,1.80637,1.27333,-2390.99
-6.98985,1.46083,-0.0485513,0.000427704,1.8065,1.27332,-2391.02
-6.95428,1.46084,-0.0487887,0.000431302,1.8067,1.27331,-2391.3
-6.96569,1.46043,-0.048673,0.000429603,1.81046,1.27358,-2385.55
-6.99138,1.4606,-0.0485036,0.000426964,1.81297,1.2735,-2382.3
-6.96883,1.46069,-0.0485307,0.000426933,1.81217,1.2735,-2383.14
-6.95613,1.46065,-0.0485193,0.000426461,1.81257,1.27351,-2382.56
-6.93259,1.4598,-0.0486914,0.000429496,1.81173,1.27345,-2382.57
-6.93808,1.45994,-0.0487345,0.000430347,1.81299,1.27342,-2381.4
-6.94802,1.45858,-0.0485845,0.000428403,1.8138,1.2734,-2377.98
-6.96566,1.45952,-0.0484208,0.000425353,1.81761,1.27343,-2374.33
-6.95846,1.45917,-0.048458,0.000426037,1.8245,1.27337,-2365.11
-6.94932,1.45905,-0.0484518,0.000425772,1.82854,1.27328,-2359.9
-6.94748,1.45932,-0.0486001,0.000428346,1.82825,1.27327,-2360.85
-6.99925,1.45841,-0.0482586,0.000423581,1.8283,1.27321,-2359.51
-6.97701,1.45785,-0.0483349,0.000424753,1.82809,1.27316,-2358.69
-6.96962,1.45783,-0.0484155,0.000426085,1.82826,1.27316,-2358.52
-6.97371,1.45782,-0.0483954,0.000425808,1.82841,1.27316,-2358.34
-6.93756,1.45781,-0.048398,0.000425067,1.8284,1.27316,-2358.18
-6.88616,1.4573,-0.0485335,0.00042667,1.82783,1.27314,-2358.77
-6.99609,1.45627,-0.0483079,0.000425378,1.83128,1.2734,-2353.33
-6.8619,1.4565,-0.0485335,0.000426498,1.83146,1.27321,-2353.75
-6.97215,1.4565,-0.0485484,0.000429185,1.83147,1.27321,-2354.13
-6.93022,1.45585,-0.048146,0.000421129,1.83141,1.27304,-2352.23
-7.03693,1.45583,-0.0480796,0.000422247,1.83201,1.27307,-2352.46
-7.00486,1.45583,-0.0480846,0.000421637,1.83201,1.27307,-2351.27
-6.99301,1.45597,-0.0480598,0.000420863,1.83408,1.27321,-2348.82
-6.9675,1.45631,-0.0482306,0.000423305,1.83635,1.27318,-2346.18
-6.93815,1.45616,-0.0483065,0.000424126,1.83651,1.27317,-2345.7
-6.95351,1.45613,-0.0483676,0.000425603,1.83612,1.27317,-2346.2
-6.94881,1.45591,-0.0483809,0.000425845,1.83642,1.27314,-2345.5
-6.84701,1.45582,-0.0488293,0.000431928,1.83665,1.27306,-2346.38
-7.03608,1.45564,-0.047734,0.000415938,1.83635,1.27303,-2347.03
-6.90407,1.45553,-0.0484672,0.000426624,1.8369,1.27305,-2344.33
-6.92524,1.45523,-0.0484681,0.00042723,1.84002,1.27271,-2340.05
-6.85523,1.45451,-0.0487547,0.000431304,1.84878,1.27264,-2329.48
-6.82397,1.45452,-0.0489896,0.000434948,1.84863,1.27264,-2331.19
-6.8166,1.45436,-0.0490288,0.000435577,1.85279,1.27248,-2326.36
-6.81928,1.45437,-0.0489267,0.000433746,1.85311,1.27248,-2325.26
-6.81507,1.4534,-0.0490267,0.000435933,1.86296,1.27254,-2313.42
-6.81269,1.4534,-0.0489362,0.00043421,1.86299,1.27256,-2312.64
-7.00687,1.45298,-0.0476663,0.00041522,1.86586,1.27248,-2308
-7.03955,1.45298,-0.0476659,0.00041593,1.86586,1.27248,-2308.26
-6.88843,1.45253,-0.0487399,0.000432633,1.86528,1.27263,-2308.68
-6.89366,1.45275,-0.0487058,0.000432027,1.86851,1.27275,-2305.04
-6.79617,1.4515,-0.0486782,0.000429943,1.8717,1.27286,-2299.51
-6.78428,1.45082,-0.0486689,0.000429809,1.8741,1.27276,-2296.09
-6.86532,1.44876,-0.0481987,0.000423817,1.87941,1.27256,-2285.04
-6.92452,1.44894,-0.0476621,0.000415134,1.87933,1.27255,-2287.18
-6.91808,1.44875,-0.0484075,0.000428831,1.88313,1.27273,-2283.21
-6.84943,1.44786,-0.0485893,0.000431083,1.88398,1.27292,-2280.66
-7.01644,1.44773,-0.047532,0.000415293,1.88247,1.27293,-2282.29
-6.9835,1.44799,-0.0476298,0.000416264,1.88524,1.27306,-2278.72
-6.92795,1.44797,-0.0478421,0.000418971,1.88527,1.27306,-2277.74
-6.95973,1.44789,-0.0479363,0.000421446,1.88442,1.27321,-2279.22
-6.85604,1.4479,-0.0482814,0.000425535,1.88477,1.27319,-2278.16
-6.84511,1.44707,-0.0483794,0.000427477,1.88818,1.27327,-2273.67
-6.79182,1.44706,-0.0484879,0.000428314,1.88813,1.27327,-2274.44
-6.94157,1.44713,-0.0477832,0.000418568,1.89282,1.27349,-2268.63
-6.92312,1.44713,-0.0479068,0.000420436,1.89263,1.27331,-2268.53
-6.83865,1.44541,-0.0481541,0.000423912,1.90258,1.27305,-2255.52
-6.91172,1.44588,-0.0479638,0.000421789,1.90604,1.27309,-2252.57
-6.89265,1.44563,-0.0479728,0.000421656,1.90759,1.27324,-2250.45
-6.85933,1.44659,-0.0482744,0.00042606,1.91538,1.27325,-2244.11
-6.87761,1.44697,-0.0483166,0.000427075,1.91525,1.27335,-2245.25
-6.92352,1.44677,-0.0475719,0.000414432,1.91671,1.27335,-2244.35
-6.89223,1.44624,-0.048178,0.000425164,1.91935,1.27343,-2239.83
-6.83644,1.44624,-0.0481757,0.000423901,1.91937,1.27343,-2239.58
-6.85044,1.44558,-0.0481274,0.000423609,1.92329,1.27357,-2234.54
-6.95028,1.44574,-0.0479172,0.000421847,1.92412,1.27354,-2235.08
-6.95012,1.44574,-0.0479183,0.000421864,1.92412,1.27354,-2235.08
-6.91488,1.4438,-0.0476295,0.000416624,1.93668,1.27336,-2219.1
-6.81027,1.4438,-0.0476857,0.00041537,1.93669,1.27336,-2222.92
-6.96705,1.44373,-0.0480071,0.000424763,1.93636,1.27334,-2223.53
-6.8232,1.44295,-0.0483142,0.000427625,1.93522,1.27334,-2219.87
-6.79673,1.44274,-0.0482048,0.000425123,1.93668,1.27339,-2217.78
-6.88775,1.44254,-0.047752,0.000418852,1.93784,1.27343,-2215.88
